Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-01-11,S005,P0007,Toys,North,143,82,177,86.28,61.03,0,Sunny,0,60.86,Summer
2022-06-24,S005,P0020,Toys,South,125,125,70,133.63,49.04,15,Cloudy,0,46.44,Spring
2023-07-27,S005,P0012,Toys,West,389,218,41,237.74,63.34,15,Cloudy,0,58.89,Winter
2022-12-17,S005,P0003,Toys,West,66,62,166,58.93,25.05,0,Snowy,0,25.13,Spring
2023-07-07,S005,P0020,Toys,South,232,32,35,48.74,31.62,15,Rainy,0,31.67,Summer
2023-03-07,S005,P0001,Toys,North,159,23,166,24.66,97.36,0,Rainy,1,96.83,Autumn
2022-06-03,S005,P0004,Toys,North,330,97,132,109.02,21.71,15,Snowy,1,25.17,Winter
2023-12-06,S005,P0017,Toys,East,498,355,67,363.85,23.2,20,Sunny,1,26.56,Autumn
2023-06-06,S005,P0019,Toys,North,387,271,20,278.46,99.78,10,Rainy,1,102.62,Summer
2023-01-23,S005,P0018,Toys,West,113,97,52,90.76,81.01,0,Cloudy,1,83.06,Autumn
2023-03-08,S005,P0019,Toys,West,82,82,80,79.47,82.22,5,Rainy,1,84.54,Autumn
2022-01-05,S005,P0014,Toys,North,358,322,36,316.68,86.26,10,Rainy,0,85.97,Summer
2022-02-24,S005,P0019,Toys,East,347,285,114,287.18,73.65,0,Rainy,0,75.26,Autumn
2022-11-08,S005,P0015,Toys,North,477,50,23,47.65,96.34,15,Sunny,1,93.97,Winter
2022-03-11,S005,P0016,Toys,South,85,1,113,10.72,16.79,5,Cloudy,1,17.33,Spring
2023-06-13,S005,P0017,Toys,North,142,68,134,64.35,51.2,5,Rainy,1,49.16,Autumn
2023-01-17,S005,P0019,Toys,North,275,41,151,37.78,44.26,0,Rainy,1,41.94,Spring
2023-06-09,S005,P0020,Toys,North,343,9,114,24.94,16.51,10,Snowy,1,17.53,Autumn
2022-03-31,S005,P0009,Toys,South,315,126,192,143.92,55.89,5,Sunny,1,56.71,Spring
2023-08-10,S005,P0006,Toys,West,151,12,54,21.42,80.14,0,Snowy,0,75.5,Spring
2023-01-22,S005,P0010,Toys,North,127,119,90,132.58,46.46,10,Cloudy,0,42.59,Autumn
2023-02-10,S005,P0020,Toys,West,152,61,160,80.3,52.82,5,Cloudy,0,53.92,Summer
2023-07-25,S005,P0015,Toys,North,272,30,55,32.38,36.31,10,Rainy,1,36.19,Autumn
2022-10-06,S005,P0020,Toys,South,326,279,44,295.83,64.87,0,Sunny,0,60.1,Spring
2023-07-27,S005,P0007,Toys,North,53,51,189,48.48,58.07,15,Snowy,0,57.59,Autumn
2023-06-25,S005,P0002,Toys,West,158,15,132,31.76,60.1,10,Sunny,1,57.48,Summer
2023-03-26,S005,P0019,Toys,North,301,168,102,184.25,98.21,15,Cloudy,1,99.01,Spring
2022-11-17,S005,P0013,Toys,West,219,130,175,138.6,78.95,20,Sunny,0,83.68,Winter
2023-10-03,S005,P0014,Toys,West,80,76,109,67.46,83.68,10,Snowy,0,84.77,Spring
2022-03-15,S005,P0007,Toys,North,118,23,175,33.91,98.77,20,Snowy,0,97.46,Spring
2023-10-23,S005,P0011,Toys,South,212,144,74,134.36,70.64,20,Rainy,1,69.67,Summer
2022-03-03,S005,P0014,Toys,West,477,338,60,338.66,58.85,15,Sunny,0,58.59,Autumn
2023-01-17,S005,P0020,Toys,South,202,49,89,53.22,84.87,15,Rainy,1,87.43,Spring
2022-05-20,S005,P0010,Toys,South,82,40,135,43.95,49.58,5,Cloudy,1,46.57,Winter
2022-11-19,S005,P0002,Toys,West,400,152,54,144.39,31.85,5,Cloudy,0,27.55,Spring
2023-05-11,S005,P0014,Toys,West,321,186,200,183.45,30.52,5,Rainy,1,30.95,Autumn
2022-12-02,S005,P0003,Toys,South,194,14,70,14.28,94.35,5,Cloudy,1,94.93,Autumn
2023-02-11,S005,P0008,Toys,West,337,18,82,10.61,22.66,10,Snowy,0,23.62,Winter
2022-03-28,S005,P0013,Toys,South,365,129,157,132.21,45.49,5,Cloudy,0,44.07,Autumn
2023-11-02,S005,P0003,Toys,South,212,116,78,109.58,13.23,15,Sunny,0,17.94,Spring
2023-09-24,S005,P0020,Toys,East,429,98,170,91.17,20.77,20,Snowy,1,17.56,Winter
2022-03-28,S005,P0006,Toys,East,473,433,93,442.14,81.74,5,Snowy,0,79.31,Summer
2022-09-18,S005,P0008,Toys,South,74,23,144,14.88,54.07,20,Sunny,1,56.72,Summer
2022-10-29,S005,P0001,Toys,East,157,120,72,139.2,21.44,0,Cloudy,1,16.73,Spring
2022-09-14,S005,P0014,Toys,West,99,43,64,44.97,23.05,5,Cloudy,0,20.73,Autumn
2023-10-29,S005,P0009,Toys,West,63,8,45,25.57,74.72,10,Cloudy,0,73.36,Autumn
2023-11-15,S005,P0007,Toys,South,457,404,48,422.37,98.29,15,Rainy,1,99.89,Autumn
2022-06-08,S005,P0011,Toys,North,316,122,123,138.4,36.39,10,Cloudy,0,36.27,Winter
2023-04-17,S005,P0010,Toys,West,103,35,174,34.35,19.05,20,Snowy,1,22.38,Winter
2023-06-09,S005,P0011,Toys,West,155,40,91,44.02,90.72,5,Rainy,1,87.93,Summer
2023-09-09,S005,P0018,Toys,North,190,141,46,157.96,92.55,10,Snowy,1,95.57,Winter
2023-08-26,S005,P0010,Toys,West,167,89,194,92.49,79.62,0,Cloudy,0,82.68,Autumn
2022-06-06,S005,P0009,Toys,East,391,44,43,62.96,29.69,5,Cloudy,0,33.64,Autumn
2023-11-30,S005,P0013,Toys,West,315,244,200,258.15,34.73,10,Rainy,0,37.45,Autumn
2022-11-14,S005,P0005,Toys,North,267,227,173,217.75,20.45,20,Rainy,1,20.45,Winter
2023-05-25,S005,P0016,Toys,West,234,42,45,39.56,54.01,15,Sunny,1,52.22,Autumn
2022-09-20,S005,P0017,Toys,East,392,41,180,54.71,58.82,5,Rainy,0,58.91,Winter
2022-05-11,S005,P0011,Toys,West,496,418,117,429.0,48.0,15,Sunny,1,48.97,Autumn
2023-12-08,S005,P0020,Toys,East,105,13,163,15.54,39.4,15,Snowy,1,38.37,Spring
2023-01-03,S005,P0008,Toys,South,355,222,78,231.86,35.09,15,Rainy,1,31.98,Summer
2023-09-29,S005,P0005,Toys,West,339,144,150,158.75,34.86,20,Sunny,1,32.86,Autumn
2022-12-26,S005,P0016,Toys,South,430,119,30,127.25,44.15,20,Cloudy,1,46.8,Spring
2022-09-29,S005,P0004,Toys,North,385,261,126,274.46,79.59,5,Rainy,1,76.74,Autumn
2022-07-17,S005,P0010,Toys,East,244,201,90,205.99,11.97,20,Snowy,0,15.01,Autumn
2022-07-13,S005,P0018,Toys,South,313,185,78,186.77,78.89,5,Sunny,1,80.84,Spring
2023-10-21,S005,P0016,Toys,South,451,72,151,91.65,45.93,5,Rainy,0,43.92,Autumn
2023-05-07,S005,P0009,Toys,East,95,41,181,46.77,75.4,0,Snowy,1,71.66,Spring
2022-07-14,S005,P0005,Toys,West,66,24,170,18.62,83.24,10,Cloudy,1,78.92,Spring
2022-09-15,S005,P0017,Toys,North,320,276,118,292.77,44.32,0,Cloudy,0,45.09,Autumn
2023-08-15,S005,P0016,Toys,North,454,276,173,277.37,14.87,5,Sunny,0,10.05,Winter
2023-06-26,S005,P0019,Toys,North,242,25,186,30.71,62.22,0,Snowy,1,67.07,Winter
2022-06-24,S005,P0003,Toys,South,140,85,69,96.26,42.77,10,Rainy,0,47.65,Autumn
2022-07-17,S005,P0015,Toys,North,115,7,54,21.39,90.78,0,Rainy,1,93.55,Summer
2023-11-21,S005,P0001,Toys,North,348,119,173,110.67,33.58,20,Snowy,1,29.71,Winter
2023-01-06,S005,P0010,Toys,East,314,88,151,78.39,79.81,20,Rainy,0,75.6,Autumn
2022-01-31,S005,P0007,Toys,East,388,308,109,326.21,50.76,10,Rainy,1,48.05,Autumn
2023-11-23,S005,P0020,Toys,North,267,100,75,107.55,36.94,15,Rainy,1,34.61,Summer
2023-03-19,S005,P0020,Toys,North,482,30,87,43.57,91.24,15,Cloudy,1,93.94,Autumn
2023-12-07,S005,P0009,Toys,East,398,180,87,183.41,97.74,5,Sunny,0,99.44,Summer
2022-05-29,S005,P0015,Toys,East,249,90,171,93.89,41.74,0,Sunny,1,45.43,Autumn
2022-04-12,S005,P0001,Toys,West,85,32,102,37.38,13.68,15,Rainy,0,15.35,Winter
2023-11-20,S005,P0018,Toys,South,362,180,158,177.75,11.7,0,Sunny,1,13.69,Spring
2023-03-29,S005,P0014,Toys,South,224,37,154,47.57,98.72,15,Sunny,0,103.42,Winter
2022-10-04,S005,P0013,Toys,East,354,147,72,140.25,80.28,0,Rainy,0,77.57,Winter
2023-01-18,S005,P0010,Toys,North,106,66,154,81.83,19.48,15,Rainy,1,23.42,Summer
2022-05-01,S005,P0018,Toys,South,175,28,63,26.54,10.92,15,Cloudy,1,14.25,Autumn
2022-09-18,S005,P0007,Toys,South,120,41,52,41.57,45.53,20,Sunny,1,50.04,Autumn
2022-03-22,S005,P0016,Toys,South,230,45,25,48.46,34.51,5,Snowy,0,34.44,Autumn
2022-03-26,S005,P0020,Toys,South,405,28,165,36.82,61.03,10,Snowy,0,58.11,Summer
2023-03-24,S005,P0006,Toys,South,160,33,177,47.99,61.45,5,Snowy,0,61.58,Autumn
2023-07-12,S005,P0009,Toys,East,154,150,154,169.27,58.97,15,Rainy,1,54.05,Winter
2022-07-13,S005,P0003,Toys,South,436,435,104,453.25,15.77,20,Snowy,0,20.14,Summer
2023-08-03,S005,P0009,Toys,West,466,140,56,145.43,68.76,5,Snowy,1,71.39,Winter
2022-03-15,S005,P0015,Toys,North,94,64,79,71.62,44.01,10,Sunny,1,40.57,Summer
2023-06-04,S005,P0009,Toys,West,231,186,184,176.74,96.32,0,Sunny,1,96.19,Summer
2022-03-16,S005,P0008,Toys,North,330,320,198,337.44,48.01,0,Rainy,0,49.18,Summer
2023-09-18,S005,P0009,Toys,North,302,234,113,230.33,27.01,0,Sunny,0,23.69,Winter
2023-07-29,S005,P0003,Toys,South,248,184,29,193.0,12.02,15,Cloudy,1,12.14,Winter
2022-06-09,S005,P0018,Toys,West,124,62,142,62.51,47.35,10,Sunny,0,47.64,Summer
2023-02-15,S005,P0011,Toys,South,495,383,184,378.13,13.51,10,Snowy,1,13.41,Winter
2022-02-25,S005,P0003,Toys,West,390,318,129,328.62,38.71,15,Cloudy,1,42.82,Autumn
2023-11-25,S005,P0001,Toys,West,241,38,77,48.23,64.58,20,Sunny,0,62.6,Spring
2022-10-17,S005,P0008,Toys,North,83,22,116,24.22,28.74,5,Sunny,1,32.59,Summer
2023-12-08,S005,P0007,Toys,West,351,273,197,289.43,52.41,20,Sunny,1,56.83,Autumn
2022-04-21,S005,P0013,Toys,East,359,133,181,132.95,87.49,5,Cloudy,1,83.59,Autumn
2022-12-11,S005,P0007,Toys,East,359,321,21,313.96,85.29,15,Snowy,1,88.49,Spring
2023-06-04,S005,P0003,Toys,North,86,58,119,48.3,63.88,5,Cloudy,1,65.03,Spring
2022-10-09,S005,P0007,Toys,East,222,66,137,74.77,67.77,15,Snowy,0,67.53,Winter
2022-01-20,S005,P0006,Toys,West,341,196,199,206.59,91.48,5,Cloudy,1,87.01,Summer
2023-09-28,S005,P0018,Toys,East,399,255,146,255.48,52.42,20,Snowy,0,51.59,Winter
2022-07-10,S005,P0015,Toys,West,462,361,162,360.12,76.49,15,Cloudy,0,74.5,Winter
2022-08-23,S005,P0017,Toys,West,389,150,147,145.27,56.36,0,Rainy,0,61.09,Spring
2022-08-29,S005,P0011,Toys,North,407,44,40,60.13,42.41,15,Snowy,1,42.36,Summer
2022-07-28,S005,P0008,Toys,North,82,45,175,62.91,41.86,5,Cloudy,0,37.53,Spring
2022-11-18,S005,P0019,Toys,East,418,313,34,324.09,88.17,0,Rainy,0,86.24,Autumn
2022-05-31,S005,P0011,Toys,West,476,95,103,91.39,57.95,15,Snowy,0,54.63,Summer
2023-08-05,S005,P0012,Toys,West,334,22,185,23.29,17.62,0,Rainy,1,12.86,Summer
2022-10-09,S005,P0010,Toys,East,288,198,77,212.85,92.39,10,Snowy,0,97.08,Spring
2022-03-09,S005,P0016,Toys,East,410,282,197,279.68,47.31,10,Sunny,0,45.98,Autumn
2023-11-28,S005,P0013,Toys,West,361,350,127,365.29,97.39,5,Sunny,1,98.02,Winter
2022-10-08,S005,P0012,Toys,South,389,117,76,123.05,15.89,5,Rainy,0,19.44,Winter
2022-03-13,S005,P0011,Toys,North,215,193,29,201.56,78.51,20,Rainy,1,75.16,Autumn
2023-04-22,S005,P0011,Toys,West,479,416,44,419.26,81.44,10,Rainy,1,77.29,Autumn
2023-06-29,S005,P0001,Toys,North,213,61,27,63.93,62.83,10,Cloudy,0,62.2,Autumn
2022-09-29,S005,P0015,Toys,North,272,212,133,212.91,43.61,15,Sunny,0,41.05,Winter
2022-04-13,S005,P0017,Toys,North,240,151,121,163.73,69.25,20,Snowy,1,73.07,Summer
2022-04-26,S005,P0014,Toys,South,496,139,43,133.41,53.61,0,Rainy,1,51.31,Autumn
2022-05-27,S005,P0010,Toys,South,442,295,48,294.46,36.32,20,Snowy,0,31.55,Spring
2023-05-04,S005,P0013,Toys,North,171,66,176,83.85,24.66,0,Sunny,0,26.87,Autumn
2023-03-21,S005,P0005,Toys,North,236,140,58,135.99,11.11,5,Sunny,1,14.94,Autumn
2022-08-17,S005,P0010,Toys,West,81,44,93,58.93,80.14,10,Rainy,1,80.51,Autumn
2022-10-28,S005,P0012,Toys,East,384,195,199,208.17,96.91,5,Sunny,1,97.35,Summer
2023-10-29,S005,P0006,Toys,East,264,135,54,148.62,49.57,5,Snowy,1,51.11,Spring
2023-08-29,S005,P0001,Toys,West,425,11,28,16.63,63.18,5,Cloudy,0,60.02,Spring
2023-12-24,S005,P0002,Toys,East,254,241,171,260.82,35.96,15,Cloudy,0,31.65,Summer
2022-06-07,S005,P0011,Toys,East,424,38,47,43.23,53.64,15,Rainy,1,52.2,Summer
2023-05-30,S005,P0015,Toys,North,98,44,156,48.53,38.28,20,Snowy,1,36.89,Autumn
2023-09-08,S005,P0017,Toys,West,91,89,115,90.42,40.54,10,Snowy,0,38.64,Summer
2022-11-09,S005,P0015,Toys,East,436,395,33,398.62,33.03,5,Rainy,1,32.8,Winter
2022-07-21,S005,P0005,Toys,North,68,53,103,71.65,92.59,20,Rainy,0,88.81,Summer
2022-03-27,S005,P0005,Toys,South,267,33,154,44.66,68.91,5,Rainy,1,68.6,Winter
2023-11-04,S005,P0011,Toys,North,320,281,68,292.12,25.57,20,Snowy,1,21.49,Winter
2023-12-31,S005,P0013,Toys,North,189,160,119,170.75,80.68,15,Cloudy,1,83.45,Summer
2023-11-23,S005,P0015,Toys,West,490,235,132,247.21,65.24,5,Snowy,0,62.52,Winter
2023-12-05,S005,P0006,Toys,North,409,400,170,417.94,97.04,0,Rainy,0,95.77,Spring
2022-03-12,S005,P0003,Toys,South,359,331,71,322.71,57.68,0,Snowy,0,54.36,Autumn
2022-09-10,S005,P0002,Toys,East,99,88,120,88.54,71.4,5,Cloudy,1,74.35,Autumn
2022-11-20,S005,P0012,Toys,East,179,71,66,61.65,29.59,20,Cloudy,0,30.22,Spring
2023-01-24,S005,P0008,Toys,South,86,86,55,83.55,63.44,0,Cloudy,1,64.37,Spring
2023-11-15,S005,P0001,Toys,East,50,17,177,28.91,53.7,20,Cloudy,0,54.39,Spring
2022-12-20,S005,P0004,Toys,North,458,417,80,432.4,56.1,0,Rainy,1,56.71,Spring
2022-01-04,S005,P0014,Toys,West,334,11,179,8.45,82.99,15,Snowy,1,87.85,Spring
2022-05-28,S005,P0012,Toys,West,192,158,179,171.59,57.27,5,Snowy,1,52.34,Autumn
2022-06-05,S005,P0013,Toys,West,255,238,151,255.25,55.36,10,Snowy,1,51.99,Autumn
2023-03-08,S005,P0003,Toys,East,323,28,123,25.19,14.94,15,Cloudy,0,19.83,Winter
2023-08-23,S005,P0008,Toys,North,213,40,167,55.73,87.99,15,Sunny,0,91.1,Autumn
2022-10-06,S005,P0010,Toys,West,136,42,57,38.88,79.85,15,Sunny,1,83.21,Autumn
2023-03-01,S005,P0015,Toys,South,252,88,77,91.88,99.1,15,Rainy,0,100.55,Spring
2023-01-07,S005,P0018,Toys,East,144,59,107,55.79,98.66,15,Snowy,1,103.05,Summer
2023-03-13,S005,P0003,Toys,South,280,133,43,140.86,14.27,10,Cloudy,1,11.15,Spring
2023-01-31,S005,P0014,Toys,East,271,210,38,210.71,46.94,10,Cloudy,0,48.05,Summer
2022-10-31,S005,P0005,Toys,West,428,420,165,425.37,71.29,0,Sunny,1,71.02,Autumn
2023-01-06,S005,P0012,Toys,North,352,273,82,271.86,46.47,5,Rainy,0,43.7,Spring
2022-12-11,S005,P0002,Toys,South,57,40,194,42.71,97.54,20,Rainy,0,98.84,Winter
2023-01-26,S005,P0003,Toys,West,478,213,140,205.5,31.68,5,Cloudy,0,27.32,Spring
2023-04-23,S005,P0006,Toys,North,365,40,182,55.81,44.84,10,Snowy,0,42.46,Autumn
2023-07-16,S005,P0018,Toys,North,317,27,176,30.61,32.22,5,Snowy,0,35.11,Winter
2023-05-10,S005,P0015,Toys,North,482,323,46,317.45,15.26,0,Rainy,1,16.89,Summer
2022-03-30,S005,P0018,Toys,North,384,256,186,270.76,45.15,15,Cloudy,0,48.16,Spring
2023-04-23,S005,P0007,Toys,South,254,120,91,116.55,26.17,20,Cloudy,1,21.58,Summer
2022-10-31,S005,P0008,Toys,South,136,102,146,101.43,68.52,10,Snowy,1,70.57,Summer
2023-09-02,S005,P0006,Toys,North,380,112,108,108.12,24.4,5,Sunny,1,22.07,Summer
2022-03-27,S005,P0006,Toys,South,149,89,158,92.57,25.5,20,Sunny,0,29.99,Winter
2022-09-06,S005,P0004,Toys,North,190,74,134,70.8,94.79,20,Cloudy,0,92.26,Summer
2023-05-22,S005,P0001,Toys,West,316,267,111,258.92,58.27,15,Rainy,0,57.38,Summer
2023-08-08,S005,P0019,Toys,North,219,121,81,112.48,47.6,20,Cloudy,1,47.84,Autumn
2023-02-01,S005,P0006,Toys,North,242,54,35,63.57,23.38,20,Rainy,1,26.02,Autumn
2023-04-06,S005,P0013,Toys,West,370,275,150,292.63,63.09,20,Rainy,1,67.75,Spring
2023-04-14,S005,P0019,Toys,North,78,16,168,18.39,54.04,10,Rainy,0,54.53,Spring
2023-12-22,S005,P0011,Toys,West,349,110,65,103.91,69.93,10,Cloudy,1,71.96,Spring
2022-01-20,S005,P0015,Toys,North,223,55,85,62.95,30.71,10,Cloudy,1,29.66,Summer
2023-05-23,S005,P0013,Toys,North,141,13,135,11.71,55.09,10,Sunny,0,57.24,Autumn
2022-06-11,S005,P0019,Toys,West,67,44,123,51.56,95.9,5,Sunny,1,90.96,Winter
2022-09-13,S005,P0005,Toys,South,415,162,157,174.74,92.4,5,Rainy,1,95.69,Spring
2022-02-02,S005,P0012,Toys,West,267,27,173,26.27,65.57,0,Rainy,1,65.11,Spring
2023-07-30,S005,P0019,Toys,South,372,15,39,9.38,43.51,15,Cloudy,1,47.94,Summer
2023-12-20,S005,P0006,Toys,East,316,252,195,250.93,38.38,0,Rainy,1,42.91,Summer
2022-08-12,S005,P0005,Toys,North,409,280,84,287.32,82.91,20,Rainy,1,79.93,Winter
2023-03-19,S005,P0007,Toys,South,181,119,159,125.24,17.73,0,Sunny,0,16.09,Summer
2022-03-17,S005,P0002,Toys,North,278,104,47,95.39,74.18,5,Cloudy,1,74.59,Autumn
2022-04-07,S005,P0005,Toys,East,218,156,173,153.94,52.0,15,Sunny,1,52.74,Autumn
2023-03-22,S005,P0016,Toys,East,393,83,56,85.01,82.16,10,Cloudy,1,83.65,Winter
2022-10-02,S005,P0018,Toys,East,401,400,146,409.7,19.85,10,Sunny,0,17.51,Autumn
2022-04-16,S005,P0001,Toys,South,202,186,187,178.21,79.9,0,Cloudy,0,76.3,Winter
2022-05-01,S005,P0007,Toys,West,307,28,61,40.18,93.13,0,Snowy,1,90.38,Autumn
2023-08-18,S005,P0009,Toys,East,453,201,165,219.23,10.01,20,Sunny,1,6.25,Spring
2023-06-25,S005,P0020,Toys,South,328,96,24,109.88,35.53,15,Sunny,0,39.4,Autumn
2023-03-09,S005,P0012,Toys,West,479,405,125,409.58,13.26,20,Sunny,1,9.48,Spring
2022-11-11,S005,P0018,Toys,North,144,24,72,18.71,98.75,5,Snowy,1,100.71,Summer
2022-03-11,S005,P0014,Toys,North,105,6,173,14.52,24.48,15,Rainy,1,23.78,Summer
2022-04-30,S005,P0007,Toys,North,475,290,51,306.45,22.89,0,Snowy,0,18.34,Summer
2022-10-21,S005,P0007,Toys,East,174,22,103,25.17,72.61,5,Sunny,0,70.19,Spring
2022-06-16,S005,P0003,Toys,South,330,201,155,217.61,71.7,10,Cloudy,1,73.99,Winter
2022-11-15,S005,P0002,Toys,West,82,65,53,82.09,87.03,10,Sunny,0,86.84,Spring
2022-10-07,S005,P0011,Toys,South,346,169,26,163.96,92.26,20,Sunny,1,93.19,Spring
2023-11-01,S005,P0010,Toys,East,80,10,150,15.3,37.03,20,Rainy,1,34.74,Spring
2023-05-25,S005,P0019,Toys,West,482,154,44,145.19,77.88,20,Cloudy,1,79.46,Winter
2022-09-23,S005,P0011,Toys,West,276,123,133,129.08,31.2,5,Sunny,0,27.56,Summer
2022-01-30,S005,P0004,Toys,East,146,12,181,11.72,35.32,15,Snowy,1,38.85,Autumn
2023-08-14,S005,P0005,Toys,North,209,78,76,68.23,84.53,10,Snowy,0,85.16,Spring
2023-03-14,S005,P0011,Toys,East,339,232,94,233.71,97.37,5,Sunny,1,100.27,Spring
2022-03-12,S005,P0011,Toys,North,86,49,120,68.84,67.5,15,Cloudy,0,68.84,Spring
2023-04-06,S005,P0010,Toys,South,350,350,127,368.01,62.0,5,Snowy,1,60.19,Autumn
2023-07-26,S005,P0001,Toys,East,408,408,87,405.25,31.81,0,Sunny,1,33.89,Autumn
2023-04-24,S005,P0018,Toys,East,259,93,190,108.58,26.43,20,Snowy,1,26.16,Autumn
2023-02-18,S005,P0006,Toys,North,193,133,173,145.06,46.04,0,Cloudy,1,49.22,Winter
2023-12-11,S005,P0003,Toys,North,87,50,120,49.94,62.5,5,Sunny,0,63.21,Autumn
2023-06-08,S005,P0006,Toys,South,242,221,63,232.74,71.24,0,Snowy,1,66.57,Autumn
2023-04-15,S005,P0012,Toys,East,175,62,68,64.98,60.24,20,Cloudy,1,63.01,Autumn
2022-03-16,S005,P0011,Toys,East,245,232,42,228.05,22.55,10,Rainy,1,19.85,Autumn
2023-03-26,S005,P0007,Toys,East,147,116,46,118.75,25.12,20,Snowy,1,24.47,Spring
2023-04-10,S005,P0012,Toys,West,454,196,189,206.31,78.24,10,Snowy,0,77.28,Autumn
2022-11-26,S005,P0018,Toys,South,64,50,90,64.6,10.11,15,Sunny,0,13.41,Winter
2022-05-19,S005,P0005,Toys,East,150,24,90,39.14,83.26,15,Sunny,1,87.78,Summer
2023-07-06,S005,P0007,Toys,West,333,302,60,298.02,99.7,10,Sunny,0,101.13,Spring
2023-10-27,S005,P0014,Toys,West,257,125,105,142.4,88.63,20,Rainy,1,85.17,Summer
2023-10-02,S005,P0015,Toys,South,434,375,74,372.96,48.83,10,Rainy,1,47.56,Autumn
2023-08-19,S005,P0018,Toys,North,247,73,62,71.63,81.12,0,Snowy,1,83.77,Spring
2023-10-29,S005,P0012,Toys,North,330,197,37,205.22,21.11,10,Rainy,1,21.61,Winter
2023-05-16,S005,P0007,Toys,East,154,138,186,156.62,86.63,10,Sunny,1,82.13,Autumn
2022-11-03,S005,P0006,Toys,North,118,76,65,79.56,30.52,15,Rainy,0,30.88,Spring
2022-03-10,S005,P0011,Toys,East,298,188,56,202.79,61.33,20,Sunny,0,58.84,Summer
2022-06-02,S005,P0010,Toys,West,491,6,180,15.62,55.95,5,Rainy,1,55.67,Winter
2022-09-17,S005,P0004,Toys,North,179,84,76,89.14,91.69,20,Sunny,1,93.52,Autumn
2022-03-13,S005,P0002,Toys,East,231,113,115,131.54,35.41,5,Rainy,1,32.79,Autumn
2023-09-29,S005,P0006,Toys,East,474,416,144,414.71,59.94,10,Sunny,0,62.66,Spring
2022-03-16,S005,P0002,Toys,North,110,108,136,127.48,54.37,20,Snowy,1,52.95,Winter
2022-11-23,S005,P0004,Toys,South,125,3,51,17.3,90.83,0,Sunny,1,93.68,Summer
2023-03-17,S005,P0017,Toys,North,301,298,96,294.63,11.41,15,Rainy,0,8.97,Winter
2022-01-15,S005,P0016,Toys,South,359,262,74,261.81,77.83,20,Sunny,0,77.97,Winter
2023-07-01,S005,P0003,Toys,West,412,338,157,336.67,94.31,15,Snowy,1,94.61,Autumn
2022-08-11,S005,P0015,Toys,South,176,152,118,150.05,62.58,0,Rainy,0,61.85,Autumn
2023-03-06,S005,P0004,Toys,South,247,138,78,157.63,12.68,0,Sunny,0,8.08,Autumn
2023-08-09,S005,P0007,Toys,North,228,13,34,21.72,77.43,5,Rainy,0,80.06,Winter
2022-10-24,S005,P0013,Toys,South,360,126,194,139.01,74.01,5,Sunny,0,74.29,Autumn
2022-03-01,S005,P0010,Toys,East,484,234,39,236.15,97.98,0,Snowy,0,98.45,Winter
2022-05-03,S005,P0003,Toys,East,431,24,38,40.4,38.95,5,Snowy,1,37.25,Autumn
2023-01-20,S005,P0019,Toys,East,414,43,57,35.39,73.85,20,Rainy,0,75.42,Autumn
2022-11-23,S005,P0007,Toys,East,306,128,174,137.25,60.87,20,Sunny,0,61.23,Summer
2023-06-12,S005,P0004,Toys,North,408,331,81,323.59,77.96,15,Sunny,0,81.34,Autumn
2022-10-26,S005,P0006,Toys,North,433,284,178,281.05,43.7,15,Cloudy,0,48.19,Autumn
2022-09-11,S005,P0004,Toys,North,362,350,198,345.54,79.4,15,Rainy,1,75.61,Spring
2022-07-27,S005,P0014,Toys,North,111,2,96,-5.12,31.8,0,Snowy,1,29.04,Spring
2023-01-06,S005,P0020,Toys,West,196,90,105,100.78,20.27,20,Sunny,1,17.23,Summer
2022-04-05,S005,P0002,Toys,West,262,139,196,135.78,27.7,10,Snowy,0,28.38,Winter
2023-02-02,S005,P0005,Toys,North,187,165,93,182.92,69.61,15,Snowy,0,69.55,Autumn
2023-06-03,S005,P0012,Toys,West,313,91,27,84.87,48.86,20,Sunny,1,52.81,Autumn
2023-07-06,S005,P0008,Toys,South,111,7,134,7.83,89.0,5,Sunny,1,89.25,Autumn
2023-03-15,S005,P0006,Toys,West,431,417,181,411.24,94.67,5,Rainy,1,93.34,Winter
2023-05-24,S005,P0016,Toys,West,428,378,38,381.24,89.97,15,Cloudy,0,93.61,Summer
2022-07-04,S005,P0013,Toys,East,319,8,166,2.29,56.73,0,Rainy,0,59.56,Spring
2022-01-25,S005,P0012,Toys,West,195,14,90,19.59,53.05,15,Rainy,0,56.21,Winter
2023-12-11,S005,P0019,Toys,West,94,27,122,31.07,53.91,20,Snowy,0,57.6,Autumn
2022-08-04,S005,P0012,Toys,South,439,380,148,378.44,18.01,15,Snowy,0,13.61,Winter
2022-08-15,S005,P0009,Toys,North,398,104,51,114.8,51.29,5,Rainy,0,51.8,Autumn
2022-11-17,S005,P0018,Toys,West,318,113,127,108.01,17.11,15,Rainy,0,21.17,Spring
2022-05-08,S005,P0014,Toys,West,231,99,25,113.4,59.3,15,Rainy,0,56.33,Winter
2022-06-03,S005,P0017,Toys,North,368,27,188,25.77,26.9,15,Cloudy,0,22.62,Summer
2022-02-16,S005,P0017,Toys,North,314,292,124,307.88,80.02,15,Rainy,0,84.5,Winter
